id,Category
20896,southern_us
20901,italian
20902,italian
20907,french
20914,moroccan
20916,korean
20918,indian
20919,italian
20923,italian
20926,japanese
20938,french
20945,mexican
20946,chinese
20949,irish
20955,italian
20956,chinese
20957,moroccan
20961,mexican
20969,mexican
20974,indian
20975,korean
20978,mexican
20987,italian
20991,irish
21008,italian
21011,southern_us
21013,indian
21018,italian
21039,french
21044,spanish
21062,thai
21072,thai
21074,southern_us
21075,japanese
21077,southern_us
21084,mexican
21099,southern_us
21109,mexican
21114,southern_us
21125,mexican
21132,brazilian
21133,cajun_creole
21135,italian
21142,southern_us
21144,mexican
21151,italian
21157,moroccan
21158,british
21162,french
21168,mexican
21173,southern_us
21174,italian
21178,southern_us
21186,mexican
21192,jamaican
21196,mexican
21198,french
21199,italian
21204,italian
21205,cajun_creole
21208,mexican
21209,mexican
21211,greek
21213,thai
21214,french
21215,french
21222,mexican
21223,mexican
21235,chinese
21236,chinese
21237,italian
21247,southern_us
21248,french
21263,italian
21264,french
21269,japanese
21271,southern_us
21278,japanese
21279,japanese
21287,vietnamese
21290,italian
21303,southern_us
21304,mexican
21314,southern_us
21319,mexican
21325,southern_us
21331,chinese
21334,thai
21337,thai
21347,cajun_creole
21348,mexican
21358,italian
21359,italian
21368,indian
21371,italian
21376,thai
21380,greek
21400,greek
21402,japanese
21412,mexican
21415,mexican
21424,italian
21428,indian
21434,french
21446,french
21449,french
21459,italian
21479,chinese
21483,korean
21486,italian
21492,spanish
21495,chinese
21505,italian
21523,italian
21525,mexican
21531,japanese
21532,mexican
21540,thai
21542,italian
21545,japanese
21546,french
21547,thai
21557,mexican
21560,mexican
21570,italian
21581,french
21587,cajun_creole
21592,italian
21595,cajun_creole
21596,cajun_creole
21597,mexican
21603,indian
21604,italian
21614,cajun_creole
21615,mexican
21626,indian
21628,italian
21630,chinese
21631,japanese
21640,spanish
21652,mexican
21659,japanese
21664,italian
21672,southern_us
21674,italian
21675,italian
21676,mexican
21686,italian
21687,southern_us
21689,italian
21690,korean
21693,southern_us
21694,british
21705,italian
21708,italian
21710,italian
21715,thai
21719,italian
21722,mexican
21723,southern_us
21736,greek
21738,cajun_creole
21739,southern_us
21744,japanese
21751,greek
21754,italian
21758,thai
21759,french
21763,jamaican
21765,italian
21766,french
21769,french
21797,mexican
21802,italian
21806,italian
21809,indian
21810,korean
21816,thai
21833,italian
21836,british
21839,mexican
21841,chinese
21851,italian
21859,chinese
21867,indian
21869,mexican
21871,mexican
21873,indian
21878,thai
21886,spanish
21899,southern_us
21900,italian
21910,mexican
21912,moroccan
21918,southern_us
21920,korean
21923,italian
21932,mexican
21933,korean
21935,southern_us
21937,chinese
21938,vietnamese
21941,italian
21943,cajun_creole
21948,southern_us
21951,thai
21966,japanese
21972,italian
21978,french
21981,spanish
21982,mexican
21986,mexican
21990,italian
21996,italian
21997,mexican
21999,mexican
22005,mexican
22011,mexican
22016,italian
22020,french
22023,jamaican
22027,irish
22030,mexican
22038,southern_us
22043,mexican
22045,indian
22055,korean
22059,chinese
22061,indian
22063,mexican
22067,vietnamese
22074,chinese
22077,greek
22078,british
22085,japanese
22087,italian
22096,indian
22109,mexican
22115,indian
22121,mexican
22123,french
22125,french
22126,southern_us
22135,indian
22136,italian
22137,japanese
22138,indian
22139,italian
22144,italian
22146,italian
22148,southern_us
22155,indian
22166,italian
22167,italian
22173,cajun_creole
22175,japanese
22180,chinese
22183,italian
22186,italian
22187,mexican
22188,mexican
22189,thai
22190,italian
22192,brazilian
22195,chinese
22197,mexican
22198,french
22209,southern_us
22211,indian
22216,irish
22241,chinese
22246,greek
22250,chinese
22253,thai
22256,southern_us
22257,southern_us
22262,mexican
22271,mexican
22274,korean
22281,southern_us
22284,filipino
22286,indian
22293,japanese
22298,mexican
22305,southern_us
22317,korean
22318,italian
22319,southern_us
22320,thai
22322,french
22325,indian
22346,japanese
22350,cajun_creole
22355,southern_us
22356,japanese
22361,mexican
22366,southern_us
22370,moroccan
22375,mexican
22378,southern_us
22379,irish
22386,southern_us
22389,italian
22392,greek
22394,cajun_creole
22395,italian
22400,southern_us
22406,chinese
22409,italian
22427,mexican
22439,southern_us
22444,filipino
22446,italian
22450,italian
22459,mexican
22463,italian
22470,italian
22471,southern_us
22483,mexican
22484,british
22492,spanish
22493,italian
22497,southern_us
22502,korean
22517,french
22518,italian
22520,southern_us
22521,italian
22524,indian
22527,mexican
22537,mexican
22542,irish
22544,indian
22549,mexican
22554,mexican
22557,indian
22558,vietnamese
22577,indian
22588,italian
22610,moroccan
22615,greek
22616,cajun_creole
22619,irish
22625,southern_us
22626,mexican
22630,italian
22634,korean
22641,japanese
22646,mexican
22647,italian
22649,southern_us
22650,italian
22652,southern_us
22654,italian
22657,mexican
22658,southern_us
22663,british
22665,mexican
22671,chinese
22672,southern_us
22688,southern_us
22690,cajun_creole
22701,mexican
22702,irish
22709,italian
22715,mexican
22717,chinese
22719,indian
22736,indian
22747,mexican
22748,korean
22750,southern_us
22759,brazilian
22763,italian
22764,italian
22766,mexican
22775,italian
22776,japanese
22778,southern_us
22779,filipino
22780,greek
22789,irish
22791,cajun_creole
22792,mexican
22798,southern_us
22801,french
22809,italian
22810,italian
22812,southern_us
22817,mexican
22829,japanese
22830,chinese
22831,filipino
22838,french
22841,italian
22862,italian
22878,mexican
22881,southern_us
22882,french
22884,indian
22898,moroccan
22905,jamaican
22907,french
22908,mexican
22909,moroccan
22910,italian
22912,french
22913,italian
22916,korean
22923,british
22945,mexican
22949,cajun_creole
22960,italian
22961,mexican
22971,italian
22975,indian
22980,mexican
23007,mexican
23009,mexican
23011,japanese
23015,mexican
23036,french
23049,mexican
23050,italian
23055,italian
23069,southern_us
23072,russian
23074,italian
23097,french
23121,mexican
23123,british
23128,irish
23131,mexican
23147,indian
23149,southern_us
23152,italian
23161,italian
23163,japanese
23169,indian
23176,vietnamese
23177,italian
23178,brazilian
23179,chinese
23180,chinese
23182,french
23183,italian
23204,mexican
23207,french
23209,mexican
23212,italian
23216,italian
23217,french
23220,indian
23226,french
23227,italian
23230,southern_us
23241,italian
23244,chinese
23246,irish
23260,italian
23262,vietnamese
23272,japanese
23284,vietnamese
23286,mexican
23287,mexican
23289,mexican
23291,italian
23292,southern_us
23297,indian
23304,italian
23310,spanish
23313,italian
23317,mexican
23325,indian
23333,vietnamese
23342,thai
23343,mexican
23348,mexican
23349,indian
23351,spanish
23360,italian
23361,chinese
23364,greek
23369,cajun_creole
23379,japanese
23384,southern_us
23393,brazilian
23401,indian
23402,italian
23408,mexican
23422,french
23445,chinese
23457,chinese
23458,french
23463,indian
23474,southern_us
23478,french
23484,italian
23497,italian
23500,italian
23503,southern_us
23508,russian
23513,italian
23519,chinese
23524,mexican
23530,southern_us
23537,greek
23545,jamaican
23546,mexican
23559,indian
23564,italian
23567,mexican
23569,mexican
23580,italian
23582,mexican
23587,filipino
23588,italian
23591,indian
23598,mexican
23618,japanese
23620,japanese
23622,italian
23623,mexican
23632,italian
23645,chinese
23646,mexican
23651,greek
23654,italian
23655,indian
23656,mexican
23663,italian
23664,southern_us
23669,french
23671,indian
23672,korean
23674,mexican
23678,japanese
23679,italian
23682,southern_us
23683,french
23691,french
23700,french
23704,southern_us
23706,mexican
23708,chinese
23711,southern_us
23712,italian
23719,french
23728,italian
23730,mexican
23744,italian
23752,filipino
23755,italian
23759,italian
23763,moroccan
23768,italian
23769,southern_us
23772,italian
23782,southern_us
23786,southern_us
23787,british
23795,cajun_creole
23834,italian
23835,japanese
23839,filipino
23847,indian
23849,greek
23858,french
23861,mexican
23864,italian
23869,chinese
23877,southern_us
23880,mexican
23882,mexican
23887,italian
23889,british
23895,indian
23899,french
23923,southern_us
23928,filipino
23930,korean
23934,mexican
23935,indian
23939,mexican
23940,southern_us
23941,greek
23943,cajun_creole
23944,indian
23949,southern_us
23950,southern_us
23952,mexican
23956,italian
23963,filipino
23969,spanish
23972,greek
23973,mexican
23977,southern_us
23978,russian
23980,southern_us
23986,cajun_creole
23988,french
23989,italian
24003,chinese
24005,mexican
24007,italian
24030,italian
24045,indian
24050,cajun_creole
24052,mexican
24059,chinese
24066,italian
24070,italian
24088,indian
24093,korean
24094,italian
24100,french
24103,southern_us
24109,italian
24111,thai
24114,italian
24115,italian
24122,mexican
24124,chinese
24127,italian
24133,southern_us
24138,southern_us
24143,mexican
24154,indian
24157,french
24161,vietnamese
24162,french
24164,italian
24181,chinese
24185,french
24197,mexican
24208,french
24218,italian
24219,indian
24231,italian
24234,mexican
24237,greek
24238,mexican
24246,italian
24253,chinese
24254,cajun_creole
24264,italian
24271,japanese
24276,italian
24282,moroccan
24284,italian
24290,chinese
24293,southern_us
24296,italian
24304,mexican
24311,italian
24312,southern_us
24318,french
24319,mexican
24330,cajun_creole
24332,mexican
24341,italian
24342,filipino
24349,italian
24352,italian
24355,indian
24356,greek
24358,italian
24359,southern_us
24369,mexican
24376,french
24384,italian
24387,italian
24394,southern_us
24396,italian
24400,chinese
24402,cajun_creole
24407,italian
24408,southern_us
24414,moroccan
24415,italian
24420,italian
24424,greek
24436,french
24440,southern_us
24443,italian
24445,mexican
24446,mexican
24449,moroccan
24450,french
24455,italian
24456,italian
24458,italian
24462,french
24471,indian
24473,southern_us
24476,moroccan
24486,greek
24489,french
24491,southern_us
24492,italian
24506,thai
24509,chinese
24513,italian
24514,mexican
24517,french
24519,southern_us
24520,italian
24521,mexican
24525,greek
24530,italian
24532,southern_us
24536,mexican
24537,southern_us
24544,french
24545,italian
24547,italian
24549,italian
24552,thai
24559,mexican
24560,japanese
24561,mexican
24564,irish
24567,chinese
24568,italian
24580,cajun_creole
24591,mexican
24592,french
24595,italian
24597,italian
24604,spanish
24607,southern_us
24610,french
24616,italian
24621,thai
24622,italian
24626,italian
24640,italian
24642,thai
24645,southern_us
24647,indian
24649,japanese
24663,french
24678,italian
24683,mexican
24691,italian
24696,chinese
24697,mexican
24703,mexican
24705,thai
24707,italian
24713,korean
24722,southern_us
24733,korean
24735,chinese
24736,italian
24738,greek
24745,chinese
24753,italian
24755,southern_us
24756,italian
24758,chinese
24766,mexican
24767,mexican
24773,italian
24775,chinese
24785,italian
24799,french
24800,southern_us
24810,mexican
24811,korean
24815,vietnamese
24819,greek
24822,mexican
24827,french
24828,italian
24841,indian
24846,italian
24855,filipino
24862,french
24864,chinese
24874,indian
24877,mexican
24889,mexican
24895,mexican
24903,italian
24908,japanese
24916,southern_us
24918,italian
24930,italian
24936,mexican
24938,mexican
24942,mexican
24948,southern_us
24956,indian
24960,french
24963,southern_us
24968,mexican
24969,chinese
24970,mexican
24974,moroccan
24976,brazilian
24978,brazilian
24980,chinese
24988,greek
24991,thai
24994,mexican
25012,italian
25014,italian
25015,mexican
25016,italian
25021,italian
25023,southern_us
25024,italian
25025,japanese
25032,filipino
25034,japanese
25035,mexican
25036,french
25038,indian
25039,japanese
25042,vietnamese
25047,greek
25056,southern_us
25057,french
25058,brazilian
25062,chinese
25068,greek
25074,mexican
25075,italian
25076,southern_us
25083,mexican
25098,italian
25102,mexican
25103,italian
25105,spanish
25109,mexican
25110,italian
25111,chinese
25116,southern_us
25118,french
25122,mexican
25123,indian
25126,japanese
25134,russian
25135,indian
25152,indian
25155,japanese
25157,italian
25158,moroccan
25160,moroccan
25170,moroccan
25171,italian
25181,italian
25187,mexican
25193,italian
25196,filipino
25215,mexican
25216,italian
25218,italian
25220,indian
25230,italian
25234,mexican
25236,thai
25238,mexican
25257,mexican
25264,mexican
25270,mexican
25276,italian
25280,japanese
25283,southern_us
25288,mexican
25294,italian
25302,chinese
25309,mexican
25317,southern_us
25319,mexican
25330,southern_us
25333,italian
25334,italian
25335,greek
25339,indian
25340,mexican
25341,italian
25342,vietnamese
25346,italian
25354,mexican
25357,cajun_creole
25361,chinese
25362,mexican
25363,indian
25376,southern_us
25377,italian
25379,mexican
25380,british
25383,indian
25393,mexican
25397,southern_us
25417,greek
25420,southern_us
25425,japanese
25426,irish
25431,italian
25432,moroccan
25434,southern_us
25435,chinese
25438,italian
25441,italian
25444,filipino
25446,chinese
25450,mexican
25454,italian
25459,mexican
25460,italian
25465,japanese
25470,cajun_creole
25474,italian
25482,cajun_creole
25487,chinese
25491,french
25493,italian
25507,southern_us
25514,chinese
25520,moroccan
25525,chinese
25526,spanish
25538,filipino
25541,italian
25543,italian
25547,italian
25556,southern_us
25568,italian
25570,japanese
25572,mexican
25574,italian
25580,chinese
25594,french
25597,italian
25600,italian
25608,italian
25616,irish
25624,italian
25625,cajun_creole
25628,japanese
25630,french
25632,mexican
25634,southern_us
25644,chinese
25651,mexican
25659,italian
25661,italian
25676,italian
25682,southern_us
25685,italian
25689,southern_us
25693,jamaican
25714,southern_us
25720,mexican
25725,southern_us
25729,italian
25734,russian
25738,french
25740,indian
25750,southern_us
25751,mexican
25761,italian
25764,korean
25775,mexican
25776,mexican
25784,indian
25787,italian
25788,thai
25793,mexican
25794,mexican
25797,cajun_creole
25798,southern_us
25803,italian
25810,cajun_creole
25813,french
25816,mexican
25818,cajun_creole
25819,filipino
25820,mexican
25822,thai
25825,chinese
25826,french
25827,mexican
25828,southern_us
25831,indian
25832,greek
25835,mexican
25836,southern_us
25838,chinese
25843,italian
25845,cajun_creole
25848,southern_us
25858,chinese
25862,french
25863,mexican
25869,thai
25881,chinese
25899,italian
25915,korean
25922,british
25925,cajun_creole
25935,mexican
25939,mexican
25944,indian
25945,italian
25954,mexican
25955,filipino
25956,southern_us
25962,mexican
25964,british
25965,southern_us
25973,mexican
25974,indian
25979,italian
25984,italian
25986,mexican
25991,thai
25995,chinese
25997,italian
26001,cajun_creole
26009,mexican
26014,vietnamese
26015,thai
26027,italian
26035,mexican
26036,chinese
26037,japanese
26040,italian
26051,indian
26053,italian
26054,mexican
26059,southern_us
26061,chinese
26081,italian
26082,french
26087,italian
26089,irish
26091,italian
26100,italian
26102,mexican
26104,mexican
26111,mexican
26116,italian
26118,italian
26119,indian
26125,chinese
26128,italian
26129,chinese
26132,mexican
26136,korean
26139,indian
26140,italian
26145,korean
26151,italian
26155,greek
26159,italian
26176,mexican
26199,italian
26209,italian
26215,french
26217,greek
26228,italian
26248,spanish
26249,filipino
26250,moroccan
26255,italian
26256,jamaican
26258,chinese
26262,southern_us
26265,vietnamese
26276,italian
26277,chinese
26279,chinese
26281,italian
26288,jamaican
26290,chinese
26292,southern_us
26293,cajun_creole
26295,mexican
26305,southern_us
26322,moroccan
26326,mexican
26328,indian
26335,indian
26340,korean
26345,moroccan
26346,thai
26348,chinese
26351,chinese
26353,cajun_creole
26354,indian
26357,french
26359,french
26362,italian
26372,italian
26383,japanese
26388,indian
26398,italian
26401,russian
26402,thai
26405,spanish
26406,indian
26410,mexican
26415,southern_us
26425,italian
26428,italian
26433,italian
26437,southern_us
26439,korean
26448,mexican
26452,southern_us
26454,mexican
26455,thai
26462,cajun_creole
26463,southern_us
26477,moroccan
26484,southern_us
26491,chinese
26498,filipino
26500,japanese
26509,japanese
26510,mexican
26512,mexican
26515,southern_us
26528,filipino
26532,italian
26535,italian
26536,southern_us
26541,mexican
26544,southern_us
26557,southern_us
26564,southern_us
26569,indian
26578,mexican
26592,mexican
26600,chinese
26602,cajun_creole
26606,french
26616,chinese
26617,southern_us
26618,italian
26619,french
26626,italian
26641,southern_us
26642,italian
26646,indian
26648,italian
26653,italian
26656,cajun_creole
26667,mexican
26670,french
26677,chinese
26685,indian
26686,indian
26696,italian
26698,mexican
26699,vietnamese
26705,southern_us
26707,italian
26718,brazilian
26720,italian
26723,indian
26727,cajun_creole
26730,mexican
26735,italian
26746,italian
26751,southern_us
26752,mexican
26755,italian
26758,indian
26761,vietnamese
26762,moroccan
26768,japanese
26769,japanese
26770,spanish
26780,indian
26781,italian
26783,southern_us
26788,southern_us
26793,french
26800,italian
26801,japanese
26803,italian
26806,cajun_creole
26807,indian
26809,korean
26810,italian
26815,chinese
26820,indian
26821,cajun_creole
26824,southern_us
26833,italian
26838,french
26840,italian
26844,italian
26846,indian
26847,italian
26848,mexican
26849,thai
26858,italian
26860,mexican
26865,french
26875,italian
26877,chinese
26894,greek
26897,italian
26900,mexican
26904,southern_us
26909,mexican
26910,italian
26932,italian
26937,mexican
26942,mexican
26949,italian
26950,chinese
26956,southern_us
26959,indian
26960,southern_us
26961,chinese
26972,greek
26975,southern_us
26980,mexican
26991,italian
26994,italian
27008,cajun_creole
27017,mexican
27035,mexican
27052,moroccan
27057,mexican
27058,italian
27067,korean
27071,mexican
27073,mexican
27077,indian
27082,filipino
27093,southern_us
27107,italian
27116,japanese
27120,moroccan
27122,mexican
27130,italian
27135,italian
27146,moroccan
27148,mexican
27152,mexican
27153,thai
27156,indian
27161,indian
27166,mexican
27179,mexican
27180,southern_us
27183,brazilian
27188,mexican
27202,mexican
27211,italian
27212,southern_us
27217,southern_us
27224,indian
27227,thai
27231,mexican
27236,mexican
27241,japanese
27249,thai
27253,indian
27258,mexican
27263,mexican
27272,italian
27274,mexican
27277,southern_us
27281,korean
27290,chinese
27291,italian
27295,italian
27306,chinese
27309,greek
27319,mexican
27330,southern_us
27351,italian
27357,southern_us
27358,italian
27363,southern_us
27364,italian
27375,mexican
27378,italian
27382,southern_us
27391,chinese
27397,french
27398,mexican
27399,chinese
27405,italian
27415,chinese
27421,korean
27426,mexican
27433,italian
27448,spanish
27454,cajun_creole
27460,italian
27462,mexican
27476,italian
27481,cajun_creole
27486,cajun_creole
27487,southern_us
27488,french
27490,italian
27492,thai
27502,russian
27504,southern_us
27507,russian
27511,chinese
27513,italian
27517,cajun_creole
27518,italian
27523,thai
27524,korean
27534,french
27536,japanese
27546,mexican
27548,indian
27558,italian
27563,mexican
27567,italian
27576,thai
27583,french
27584,thai
27592,italian
27600,italian
27602,southern_us
27605,japanese
27609,italian
27620,french
27625,southern_us
27628,italian
27635,southern_us
27637,japanese
27639,southern_us
27643,mexican
27645,chinese
27646,chinese
27654,mexican
27660,mexican
27662,italian
27663,japanese
27667,cajun_creole
27676,mexican
27683,italian
27685,mexican
27695,mexican
27709,southern_us
27711,southern_us
27717,chinese
27721,korean
27723,mexican
27726,mexican
27728,italian
27729,italian
27732,moroccan
27735,mexican
27738,southern_us
27741,chinese
27751,greek
27755,cajun_creole
27760,french
27764,mexican
27776,chinese
27778,irish
27782,chinese
27783,french
27788,southern_us
27794,japanese
27797,southern_us
27800,russian
27803,mexican
27806,mexican
27810,southern_us
27820,italian
27825,french
27830,chinese
27831,french
27837,italian
27841,thai
27849,mexican
27850,italian
27851,indian
27856,indian
27857,mexican
27861,italian
27868,thai
27884,mexican
27889,french
27902,indian
27910,southern_us
27914,southern_us
27915,italian
27923,southern_us
27924,vietnamese
27925,italian
27939,italian
27941,southern_us
27942,southern_us
27944,filipino
27946,russian
27947,indian
27953,italian
27959,chinese
27970,southern_us
27971,southern_us
27975,italian
27982,mexican
27987,southern_us
27992,italian
27994,french
27997,italian
28008,mexican
28028,southern_us
28033,chinese
28035,japanese
28045,mexican
28051,southern_us
28059,french
28061,italian
28074,mexican
28075,southern_us
28076,southern_us
28079,italian
28080,filipino
28084,southern_us
28089,mexican
28094,spanish
28107,mexican
28110,mexican
28113,french
28116,italian
28127,mexican
28128,cajun_creole
28135,indian
28140,moroccan
28142,indian
28144,cajun_creole
28149,indian
28151,southern_us
28158,italian
28160,indian
28172,italian
28176,indian
28179,mexican
28183,british
28185,indian
28205,greek
28206,moroccan
28207,french
28208,mexican
28218,french
28220,italian
28222,italian
28223,thai
28226,jamaican
28227,greek
28230,mexican
28232,italian
28238,southern_us
28239,mexican
28247,italian
28255,chinese
28259,mexican
28260,italian
28281,japanese
28283,french
28286,southern_us
28288,french
28291,italian
28292,mexican
28302,french
28306,italian
28316,mexican
28317,spanish
28325,mexican
28327,italian
28340,indian
28344,southern_us
28354,japanese
28366,italian
28373,french
28374,jamaican
28376,southern_us
28380,moroccan
28382,italian
28387,japanese
28388,mexican
28403,vietnamese
28409,spanish
28411,southern_us
28433,korean
28435,chinese
28445,greek
28446,southern_us
28447,indian
28449,italian
28451,mexican
28455,chinese
28473,thai
28479,southern_us
28480,cajun_creole
28491,italian
28494,cajun_creole
28496,italian
28500,italian
28505,mexican
28506,indian
28516,italian
28520,italian
28525,thai
28528,italian
28530,mexican
28539,indian
28541,jamaican
28552,italian
28554,italian
28560,spanish
28562,chinese
28577,southern_us
28586,italian
28587,italian
28594,vietnamese
28599,southern_us
28600,mexican
28601,moroccan
28602,chinese
28616,mexican
28621,indian
28623,mexican
28635,french
28637,mexican
28643,italian
28654,korean
28676,cajun_creole
28685,spanish
28697,french
28711,thai
28712,irish
28716,italian
28722,mexican
28725,chinese
28727,italian
28739,mexican
28751,mexican
28752,italian
28763,chinese
28770,italian
28775,italian
28796,italian
28798,southern_us
28804,mexican
28811,mexican
28812,japanese
28819,japanese
28830,italian
28833,southern_us
28835,italian
28838,mexican
28841,chinese
28844,mexican
28850,chinese
28851,italian
28855,italian
28856,french
28861,italian
28866,spanish
28868,chinese
28869,italian
28874,indian
28887,chinese
28894,cajun_creole
28898,mexican
28899,southern_us
28905,chinese
28910,italian
28930,indian
28937,mexican
28950,french
28960,italian
28970,southern_us
28978,chinese
28980,mexican
28984,mexican
28988,mexican
28989,jamaican
29002,italian
29013,spanish
29014,japanese
29025,southern_us
29027,italian
29035,italian
29039,chinese
29043,french
29044,irish
29050,cajun_creole
29053,italian
29058,italian
29061,japanese
29062,thai
29065,cajun_creole
29067,french
29071,french
29073,italian
29081,italian
29085,chinese
29090,chinese
29096,southern_us
29098,indian
29108,italian
29116,mexican
29122,indian
29128,japanese
29131,chinese
29133,british
29135,indian
29138,southern_us
29142,mexican
29148,french
29156,indian
29162,mexican
29178,french
29191,russian
29193,mexican
29204,italian
29217,mexican
29219,jamaican
29223,mexican
29224,japanese
29227,cajun_creole
29229,mexican
29230,mexican
29234,chinese
29239,mexican
29244,indian
29258,filipino
29260,greek
29266,mexican
29269,mexican
29275,french
29282,japanese
29290,italian
29291,mexican
29293,italian
29296,mexican
29298,mexican
29300,spanish
29306,japanese
29315,french
29316,mexican
29317,italian
29326,southern_us
29328,british
29337,italian
29339,mexican
29342,spanish
29345,italian
29351,italian
29367,cajun_creole
29370,italian
29383,mexican
29384,french
29391,mexican
29396,french
29410,mexican
29418,italian
29421,korean
29424,italian
29427,french
29442,indian
29449,spanish
29453,british
29457,southern_us
29461,chinese
29468,indian
29470,southern_us
29478,italian
29483,spanish
29484,italian
29486,chinese
29497,italian
29501,mexican
29509,japanese
29515,italian
29550,vietnamese
29560,italian
29573,japanese
29578,southern_us
29580,italian
29581,thai
29592,mexican
29601,italian
29606,mexican
29608,mexican
29617,italian
29618,italian
29621,moroccan
29624,thai
29625,mexican
29630,korean
29634,mexican
29638,mexican
29644,indian
29677,italian
29680,mexican
29692,japanese
29693,italian
29694,southern_us
29699,italian
29705,southern_us
29708,southern_us
29711,southern_us
29712,italian
29715,southern_us
29720,italian
29726,southern_us
29728,mexican
29734,mexican
29736,french
29737,vietnamese
29739,russian
29744,southern_us
29747,italian
29749,mexican
29755,mexican
29763,southern_us
29765,british
29768,indian
29771,italian
29775,thai
29776,chinese
29780,french
29782,french
29784,southern_us
29790,spanish
29808,italian
29810,mexican
29815,southern_us
29820,cajun_creole
29823,italian
29827,italian
29832,mexican
29840,italian
29841,mexican
29844,mexican
29854,cajun_creole
29857,italian
29865,southern_us
29867,southern_us
29871,moroccan
29872,jamaican
29875,cajun_creole
29884,greek
29885,french
29887,italian
29889,indian
29897,indian
29899,italian
29904,indian
29909,italian
29912,korean
29915,chinese
29916,italian
29917,mexican
29918,chinese
29929,french
29930,italian
29936,chinese
29944,indian
29945,indian
29950,mexican
29952,french
29958,italian
29962,italian
29963,southern_us
29970,italian
29974,southern_us
29977,chinese
29988,greek
29989,italian
29997,southern_us
30013,jamaican
30021,mexican
30023,mexican
30028,greek
30037,mexican
30041,mexican
30052,french
30059,thai
30060,mexican
30062,southern_us
30063,mexican
30065,filipino
30074,mexican
30075,southern_us
30076,southern_us
30077,filipino
30078,mexican
30079,indian
30088,mexican
30090,italian
30092,mexican
30095,southern_us
30106,southern_us
30107,italian
30108,italian
30111,italian
30112,japanese
30114,southern_us
30116,indian
30124,southern_us
30126,italian
30127,mexican
30128,french
30133,french
30135,southern_us
30136,filipino
30141,japanese
30146,italian
30147,italian
30149,japanese
30151,french
30164,mexican
30180,japanese
30194,mexican
30200,southern_us
30202,southern_us
30205,chinese
30211,chinese
30213,mexican
30225,italian
30233,italian
30234,moroccan
30236,irish
30240,japanese
30244,filipino
30247,mexican
30251,italian
30252,french
30253,mexican
30261,chinese
30262,cajun_creole
30264,korean
30279,mexican
30288,southern_us
30289,japanese
30295,japanese
30299,italian
30303,korean
30315,french
30324,thai
30330,italian
30332,italian
30334,french
30337,mexican
30341,italian
30344,southern_us
30346,indian
30348,italian
30353,mexican
30356,southern_us
30358,mexican
30361,indian
30363,greek
30379,cajun_creole
30380,italian
30383,thai
30387,thai
30391,moroccan
30399,italian
30407,italian
30418,korean
30422,irish
30425,italian
30426,chinese
30431,greek
30439,japanese
30442,mexican
30443,italian
30450,italian
30452,southern_us
30454,italian
30460,russian
30465,greek
30468,italian
30482,chinese
30483,southern_us
30485,southern_us
30487,italian
30495,mexican
30497,italian
30498,southern_us
30501,thai
30504,french
30507,italian
30520,italian
30526,italian
30535,cajun_creole
30547,southern_us
30558,italian
30570,vietnamese
30571,mexican
30593,french
30595,chinese
30596,french
30599,italian
30600,chinese
30605,french
30606,indian
30613,southern_us
30629,japanese
30632,moroccan
30638,italian
30642,italian
30643,indian
30646,mexican
30650,southern_us
30651,italian
30652,southern_us
30654,italian
30656,italian
30668,italian
30689,southern_us
30694,southern_us
30695,southern_us
30696,italian
30699,italian
30700,southern_us
30703,greek
30707,italian
30713,italian
30726,french
30730,french
30733,thai
30737,spanish
30738,japanese
30740,southern_us
30747,chinese
30755,italian
30756,southern_us
30768,french
30782,southern_us
30791,filipino
30807,chinese
30808,italian
30811,mexican
30812,italian
30815,southern_us
30822,italian
30831,french
30838,southern_us
30840,cajun_creole
30848,greek
30860,japanese
30864,southern_us
30874,korean
30878,thai
30888,chinese
30891,french
30907,mexican
30911,mexican
30919,cajun_creole
30924,japanese
30927,mexican
30933,mexican
30937,japanese
30942,indian
30944,moroccan
30947,southern_us
30954,italian
30961,southern_us
30963,southern_us
30968,indian
30976,japanese
30983,spanish
30987,chinese
30989,chinese
30992,southern_us
30993,italian
30996,italian
31000,southern_us
31002,southern_us
31005,italian
31008,southern_us
31011,japanese
31019,french
31025,greek
31027,irish
31030,cajun_creole
31041,spanish
31042,chinese
31043,mexican
31051,mexican
31052,southern_us
31053,spanish
31055,italian
31056,cajun_creole
31057,jamaican
31075,italian
31076,mexican
31078,vietnamese
31094,vietnamese
31095,chinese
31105,italian
31111,southern_us
31113,spanish
31116,southern_us
31123,italian
31128,vietnamese
31134,italian
31136,mexican
31138,moroccan
31142,italian
31145,greek
31157,chinese
31159,french
31163,italian
31167,mexican
31168,southern_us
31175,italian
31181,indian
31183,southern_us
31185,southern_us
31186,french
31187,french
31190,chinese
31192,korean
31196,indian
31209,italian
31212,chinese
31226,korean
31231,mexican
31236,mexican
31239,mexican
31249,italian
31259,japanese
31264,italian
31265,italian
31266,brazilian
31271,southern_us
31272,italian
31275,cajun_creole
31279,cajun_creole
31288,italian
31294,french
31298,italian
31310,italian
31315,irish
31321,southern_us
31327,french
31333,greek
31341,southern_us
31343,french
31352,italian
31354,mexican
31359,mexican
31362,southern_us
31363,southern_us
31364,italian
31365,italian
31366,southern_us
31367,french
31369,spanish
31379,indian
31382,italian
31384,southern_us
31385,southern_us
31389,mexican
31401,chinese
31402,italian
31405,filipino
31406,italian
31407,mexican
31412,southern_us
